path,split
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gunsadeul noneun moyang jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu haenggun jajinmeori.csv,test
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu hangui eotmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu horyeong changjo 1.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu horyeong changjo 2.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu horyeong changjo 3.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu horyeong jungjungmori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanu horyeong jungmori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanuga jojoreul salryeojum eotjungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/gwanuga jojoreul salryeojum jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/saetaryeong jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/samgochoryeo jinyang.csv,valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/samgochoryeo jungjungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/samgochoryeo jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(1)/ssaum taryeong jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/hwagong changjo.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/hwagong jajinmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jangpangyo daejeon eotmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jangseung taryeong jungjungmeori.csv,valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jeongukgwa jojo gunsa tansik jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojaryong du buin guchul danjungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojaryong du buin guchul jajinmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo gunsa daejeok jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo gunsa jeomgo golraejongijeondongdarigumeoksoe eotmeori .csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo gunsa jeomgo golraejongijeondongdarigumeoksoe jajinmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo gunsa jeomgo golraejongijeondongdarigumeoksoe jungjungmeori.csv,valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo gunsa jeomgo golraejongijeondongdarigumeoksoe jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo hogi _ yeonhwangye jinyang.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo jangdam jungmeori 1.csv,valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo jangdam jungmeori 2.csv,valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo jangsu bunbalgwa juyu tansik jungmeori.csv,train
"madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo, jojaryong pihae domang eotmeori.csv",train
"madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/jojo, jojaryong pihae domang jinyang.csv",valid
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/juchangui jaechok jajinmeori.csv,train
"madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/juyuwa gongmyeong, jejang bunbal jungmeori.csv",train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/ojak nambi changjo.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/ojak nambi jajinmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/orim paeju jungmeori.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/ssaum taryeong jinyang.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/yubi gancheong changjo.csv,train
madang5/jeokbyeokga/chaesujeong/chaesujeongui jeokbyeokga/chaesujeongui jeokbyeokga(2)/yubi gancheong jinyang.csv,train
madang5/jeokbyeokga/gangdogeun/gangdogeun jeokbyeokga/01-gangdogeun-jeokbyeokga_gongmyeong dongnampung bineun daemok.csv,test
madang5/jeokbyeokga/gangdogeun/gangdogeun jeokbyeokga/02-gangdogeun-jeokbyeokga_jaryong hwal ssoneun daemok.csv,train
madang5/jeokbyeokga/gangdogeun/gangdogeun jeokbyeokga/03-gangdogeun-jeokbyeokga_gongmyeong jejang bunbal.csv,train
madang5/jeokbyeokga/gangdogeun/gangdogeun jeokbyeokga/04-gangdogeun-jeokbyeokga_jeokbyeokdaejeon(jeokbyeokgang buljireuneun daemok).csv,test
madang5/jeokbyeokga/gangdogeun/gangdogeun jeokbyeokga/05-gangdogeun-jeokbyeokga_saetaryeong.csv,train
madang5/jeokbyeokga/gimilgu/pan-0-026 deugeum Vol.2 jeonju daesaseup pansori myeongchangbu jangwonja nundaemok2/02-gimilgu-jeokbyeokga_jeokbyeok daejeoneseo jojo domangganeunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/01-gimilgu-danga_gangsangpungwol.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/02-gimilgu-jeokbyeokga_choip~se hyeongje gyeorui haneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/03-gimilgu-jeokbyeokga_samgochoryeo chaja ganeunde.csv,train
"madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/04-gimilgu-jeokbyeokga_gongmyeong,yubi tteut bada deurineunde.csv",train
"madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/05-gimilgu-jeokbyeokga_gongmyeong,onararo deureoganeunde.csv",valid
"madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/06-gimilgu-jeokbyeokga_jojo,janchi bepureo gunsadeul yonggi bukdotneunde.csv",train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/07-gimilgu-jeokbyeokga_gunsadeul swimyeo meokgo noneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-003 gimilgu jeokbyeokga I/08-gimilgu-jeokbyeokga_seorumtaryeong haneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/01-gimilgu-jeokbyeokga_gunsadeuri ssaumtaryeong haneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/02-gimilgu-jeokbyeokga_jojoga ssaumeul jaechok haneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/03-gimilgu-jeokbyeokga_nambyeongsan olra barameul bineunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/04-gimilgu-jeokbyeokga_gongmyeongi yeoreo jangguneul baechi haneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/05-gimilgu-jeokbyeokga_jeokbyeokgange bul jireuneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-004 gimilgu jeokbyeokga II/06-gimilgu-jeokbyeokga_jugeun gunsa honryeongi saega doeeo natananeunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/01-gimilgu-jeokbyeokga_jojoga domangchimyeonseo tansikhaneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/02-gimilgu-jeokbyeokga_jichin gunsadeuri tansikhamyeo uneunde.csv,test
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/03-gimilgu-jeokbyeokga_kkumsogeseo jangseung eogulham hosohaneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/04-gimilgu-jeokbyeokga_golnaejongi byeongsindoeeo deureo oneunde.csv,train
madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/05-gimilgu-jeokbyeokga_gwanu maebokhada jojo gonggyeokhaneunde.csv,train
"madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/06-gimilgu-jeokbyeokga_jojo,salryeo dalrago bineunde.csv",train
"madang5/jeokbyeokga/gimilgu/pan-jeok-003-005 gimilgu jeokbyeokga/pan-jeok-005 gimilgu jeokbyeokga III/07-gimilgu-jeokbyeokga_jojo,sara naneunde~kkeutkkaji.csv",train
"madang5/jeokbyeokga/gimsohui/pan-0-017 bikteo yuseonggi wonban sirijeu 10 gimyeoran,gimsohui choginogeum seonjip/07-gimsohui-jeokbyeokga jung gunsa seorumtaryeong(bumo saenggak).csv",train
"madang5/jeokbyeokga/gimsohui/pan-0-017 bikteo yuseonggi wonban sirijeu 10 gimyeoran,gimsohui choginogeum seonjip/08-gimsohui-jeokbyeokga jung gunsa seorumtaryeong(jasik saenggak).csv",train
"madang5/jeokbyeokga/gimsohyang/pan-0-007 SPsidaeui pansori yeoryu myeongchangdeul 4 baeseolhyang,gimsohyang,baksochun,jonongok/07-gimsohyang-jojo hwayongdo deureoganeun de.csv",train
madang5/jeokbyeokga/gimyeonsu/pan-0-015 bikteo yuseonggi wonban sirijeu 6 pansori inganmunhwajae gimyeonsu choginogeum seonjip/14-gimyeonsu-jeokbyeokga-orime jaryong chulhyeon.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-0-015 bikteo yuseonggi wonban sirijeu 6 pansori inganmunhwajae gimyeonsu choginogeum seonjip/15-gimyeonsu-jeokbyeokga-paegun moineun de.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/01-gimyeonsu-jeokbyeokga_jeokbyeokgange bul jireuneun de(jeokbyeokdaejeon).csv,test
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/02-gimyeonsu-jeokbyeokga_jojoga jojaryongege jjotgyeo domangganeun de.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/03-gimyeonsu-jeokbyeokga_jojo gunsadeurui cheochamhan sinse.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/04-gimyeonsu-jeokbyeokga_jojoga jangbingege jjotgyeo domangganeun de.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/05-gimyeonsu-jeokbyeokga_jangseungtaryeong.csv,train
madang5/jeokbyeokga/gimyeonsu/pan-jeok-014 pansori myeongchang gimyeonsu jeokbyeokga/06-gimyeonsu-jeokbyeokga_jojoga ohanjin jangsureul heoltteutneun de.csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/01-jeongjeongryeol-jojo hogi burineunde.csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/02-jeongjeongryeol-gunsa seorumtaryeong(1).csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/03-idongbaek-gunsa seorumtaryeong(2).csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/04-gimchangryong-gunsa seorumtaryeong(3).csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/05-imsohyang-gunsa seorumtaryeong(4).csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/06-johakjin-gunsa seorumtaryeong(5).csv,test
"madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/07-johakjin-jeokbyeokhwajeon(1,2).csv",train
"madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/08-idongbaek-jojo tansik,jaryong mannaneunde.csv",train
"madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/09-jeongjeongryeol,gimchangryong-jangbi mannaneunde.csv",train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/10-jeongjeongryeol-gunsajeomgo(1).csv,train
madang5/jeokbyeokga/hapchang/myeonginmyeongchangseonjip(4) hwayongdo jeonjip(2)/11-idongbaek-gunsajeomgo(2).csv,train
"madang5/jeokbyeokga/hapchang/pan-0-033 hangugui jeontongeumak 40 jeokbyeokga/01-bakdongjin,bakbongsul,hanseungho-jeokbyeokga_samgochoryeo,gunsaseorum,jeokbyeokdaejeon,saetaryeong,jangseungtaryeong.csv",train
"madang5/jeokbyeokga/hapchang/pan-0-033 hangugui jeontongeumak 40 jeokbyeokga/02-bakdongjin,bakbongsul,hanseungho-jeokbyeokga_samgochoryeo,gunsaseorum,jeokbyeokdaejeon,saetaryeong,jangseungtaryeong.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/01-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_samgochoryeo.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/02-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_bakmangpa jeontu.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/03-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_gongmyeong 10mangaeui hwasareul guham.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/04-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_chilseongdan.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/05-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_jaryong hwal ssoneun daemok.csv",test
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/06-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_gongmyeong jejang bunbal.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/07-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_hwagong.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD1/08-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_hwayongdo paeju.csv",valid
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD2/01-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_hwayongdo paeju.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD2/02-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_gunsajeomgo.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD2/03-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_jangseungtaryeong.csv",train
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD2/04-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_jojo unjangege moksumeul gugeolham.csv",valid
"madang5/jeokbyeokga/hapchang/pan-jeok-015 polridol pan jeokbyeokga/pan-jeok-015 polridol pan jeokbyeokga CD2/05-jeongjeongryeol,idongbaek,gimchangryong,johakjin,imsohyang(chang),hanseongjun(gosu)-jeokbyeokga_gongmyeong unjangeul yongseoham.csv",train
"madang5/jeokbyeokga/ihwajungseon/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/06-ihwajungseon-godangsang.csv",train
madang5/jeokbyeokga/ihwajungseon/pan-chun-035 hangugui widaehan pansori myeongchangdeul(III) ihwajungseon/11-ihwajungseon-jojogunsataryeong.csv,valid
madang5/jeokbyeokga/imbangul/pan-chun-032 pansori myeongchang imbangul jeonjip/06-imbangul-jeokbyeokga_gunsaseorumtaryeong(bumosaenggak).csv,train
madang5/jeokbyeokga/imbangul/pan-chun-032 pansori myeongchang imbangul jeonjip/07-imbangul-jeokbyeokga_gunsaseorumtaryeong(jasiksaenggak).csv,valid
madang5/jeokbyeokga/imbangul/pan-chun-034 hangugui widaehan pansori myeongchangdeul(II) imbangul/08-imbangul-gunsaseorumtaryeong.csv,train
madang5/jeokbyeokga/imbangul/pan-jeok-001-002 jeokbyeokga/pan-jeok-001 jeokbyeokga(1)/01-imbangul-jeokbyeokga.csv,test
madang5/jeokbyeokga/imbangul/pan-jeok-001-002 jeokbyeokga/pan-jeok-001 jeokbyeokga(1)/02-imbangul-jeokbyeokga.csv,train
madang5/jeokbyeokga/imbangul/pan-jeok-001-002 jeokbyeokga/pan-jeok-002 jeokbyeokga(2)/01-imbangul-jeokbyeokga.csv,train
madang5/jeokbyeokga/imbangul/pan-jeok-001-002 jeokbyeokga/pan-jeok-002 jeokbyeokga(2)/02-imbangul-jeokbyeokga.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/01-jeongcheolho-jeokbyeokga_choip_uihyeongjega dowongyeorui iruneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/02-jeongcheolho-jeokbyeokga_yuhyeondeogi gongmyeongseonsaeng chajaganeunde.csv,valid
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/03-jeongcheolho-jeokbyeokga_hyeondeokgwa gongmyeongi mannaneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/04-jeongcheolho-jeokbyeokga_waryonggangeul hajikhago sinyaro doraganeunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/05-jeongcheolho-jeokbyeokga_jojoui suryukdaebyeongi mulmil deusi jjochaoneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/06-jeongcheolho-jeokbyeokga_gangharo dorawa gyeonbyeokbulchul haneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/07-jeongcheolho-jeokbyeokga_han gunsaui seoreoun sajeongeul deureoboneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 1 jeongcheolho jakpum je3jip/08-jeongcheolho-jeokbyeokga_tto han gunsaga seorumeul malhaneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 2 jeongcheolho jakpum je3jip/01-jeongcheolho-jeokbyeokga_han gunsa nae dareumyeo ssaum taryeongeul haneunde.csv,train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 2 jeongcheolho jakpum je3jip/02-jeongcheolho-jeokbyeokga_nambyeongsane olraga barameul bioneunde.csv,test
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 2 jeongcheolho jakpum je3jip/03-jeongcheolho-jeokbyeokga_jangjunge moyeo anjeo dongnampungeul uinonhaneunde.csv,test
"madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 2 jeongcheolho jakpum je3jip/04-jeongcheolho-jeokbyeokga_juyu,yaksogeul dasiheogo suryukgun bunbalhaneunde.csv",train
madang5/jeokbyeokga/jeongcheolho/pan-jeok-016 imbangul je jeokbyeokga jeongcheolho jakpum/pan-jeok-016 imbangul je jeokbyeokga 2 jeongcheolho jakpum je3jip/05-jeongcheolho-jeokbyeokga_jojoga hwanggae yaksogeul gidarineunde.csv,train
